TOP.66b3cf76.00081c5a	START
TOP.66d0ed17.0005318c	user_options->status	0
TOP.66d0ed17.0005318c	user_options->status_json	0
TOP.66d0ed17.0005318c	user_options->status_timer	10
TOP.66d0ed17.0005318c	user_options->stdout_flag	0
TOP.66d0ed17.0005318c	user_options->usage	0
TOP.66d0ed17.0005318c	user_options->username	0
TOP.66d0ed17.0005318c	user_options->veracrypt_pim_start	485
TOP.66d0ed17.0005318c	user_options->veracrypt_pim_stop	485
TOP.66d0ed17.0005318c	user_options->version	0
TOP.66d0ed17.0005318c	user_options->workload_profile	2
TOP.66d0ed17.0005318c	user_options->brain_client	0
TOP.66d0ed17.0005318c	user_options->brain_client_features	2
TOP.66d0ed17.0005318c	user_options->brain_server	0
TOP.66d0ed17.0005318c	user_options->brain_server_timer	300
TOP.66d0ed17.0005318c	user_options->brain_port	6863
TOP.66d0ed17.0005318c	user_options->brain_session	0
TOP.66d0ed17.0005318c	hashes->hashfile	..\temp\hash.txt
TOP.66d0ed17.0005318c	hashes->hashlist_mode	5
TOP.66d0ed17.0005318c	hashes->hashlist_format	0
TOP.66d0ed17.0005318c	hashes->hashes_cnt	0
TOP.66d0ed17.0005318c	hashes->digests_cnt	1
TOP.66d0ed17.0005318c	hashes->digests_done_pot	0
TOP.66d0ed17.0005318c	hashes->digests_done_zero	0
TOP.66d0ed17.0005318c	hashes->digests_done	0
TOP.66d0ed17.0005318c	hashes->salts_cnt	1
TOP.66d0ed17.0005318c	hashes->salts_done	0
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	START
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	straight_ctx->dict	C:\Users\Admin\Downloads\10millionPasswords\10millionPasswords.txt
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	runtime_start	1724968274
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	runtime_stop	1724968274
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	hashes->digests_done_new	0
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	status-after-work	5
TOP.66d0ed17.0005318c	SUB.66d0ed51.0009d693	STOP
TOP.66d0ed17.0005318c	proc_start	1724968215
TOP.66d0ed17.0005318c	proc_stop	1724968275
TOP.66d0ed17.0005318c	STOP
TOP.66d0f2e1.0001f8d2	START
TOP.66d0f2e1.0001f8d2	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d0f2e1.0001f8d2	folder_config->install_dir	.
TOP.66d0f2e1.0001f8d2	folder_config->profile_dir	.
TOP.66d0f2e1.0001f8d2	folder_config->session_dir	.
TOP.66d0f2e1.0001f8d2	folder_config->shared_dir	.
TOP.66d0f2e1.0001f8d2	user_options->encoding_from	utf-8
TOP.66d0f2e1.0001f8d2	user_options->encoding_to	utf-8
TOP.66d0f2e1.0001f8d2	user_options->outfile	..\temp\output.txt
TOP.66d0f2e1.0001f8d2	user_options->rule_buf_l	:
TOP.66d0f2e1.0001f8d2	user_options->rule_buf_r	:
TOP.66d0f2e1.0001f8d2	user_options->session	hashcat
TOP.66d0f2e1.0001f8d2	user_options->separator	:
TOP.66d0f2e1.0001f8d2	user_options->limit	0
TOP.66d0f2e1.0001f8d2	user_options->skip	0
TOP.66d0f2e1.0001f8d2	user_options->attack_mode	0
TOP.66d0f2e1.0001f8d2	user_options->benchmark	0
TOP.66d0f2e1.0001f8d2	user_options->benchmark_all	0
TOP.66d0f2e1.0001f8d2	user_options->bitmap_max	18
TOP.66d0f2e1.0001f8d2	user_options->bitmap_min	16
TOP.66d0f2e1.0001f8d2	user_options->debug_mode	0
TOP.66d0f2e1.0001f8d2	user_options->hash_info	0
TOP.66d0f2e1.0001f8d2	user_options->force	0
TOP.66d0f2e1.0001f8d2	user_options->hwmon_disable	0
TOP.66d0f2e1.0001f8d2	user_options->hwmon_temp_abort	90
TOP.66d0f2e1.0001f8d2	user_options->hash_mode	0
TOP.66d0f2e1.0001f8d2	user_options->hex_charset	0
TOP.66d0f2e1.0001f8d2	user_options->hex_salt	0
TOP.66d0f2e1.0001f8d2	user_options->hex_wordlist	0
TOP.66d0f2e1.0001f8d2	user_options->hook_threads	4
TOP.66d0f2e1.0001f8d2	user_options->identify	0
TOP.66d0f2e1.0001f8d2	user_options->increment	0
TOP.66d0f2e1.0001f8d2	user_options->increment_max	256
TOP.66d0f2e1.0001f8d2	user_options->increment_min	1
TOP.66d0f2e1.0001f8d2	user_options->keep_guessing	0
TOP.66d0f2e1.0001f8d2	user_options->kernel_accel	0
TOP.66d0f2e1.0001f8d2	user_options->kernel_loops	0
TOP.66d0f2e1.0001f8d2	user_options->kernel_threads	0
TOP.66d0f2e1.0001f8d2	user_options->keyspace	0
TOP.66d0f2e1.0001f8d2	user_options->left	0
TOP.66d0f2e1.0001f8d2	user_options->logfile_disable	0
TOP.66d0f2e1.0001f8d2	user_options->loopback	0
TOP.66d0f2e1.0001f8d2	user_options->machine_readable	0
TOP.66d0f2e1.0001f8d2	user_options->markov_classic	0
TOP.66d0f2e1.0001f8d2	user_options->markov_disable	0
TOP.66d0f2e1.0001f8d2	user_options->markov_inverse	0
TOP.66d0f2e1.0001f8d2	user_options->markov_threshold	256
TOP.66d0f2e1.0001f8d2	user_options->multiply_accel_disable	0
TOP.66d0f2e1.0001f8d2	user_options->backend_info	0
TOP.66d0f2e1.0001f8d2	user_options->backend_vector_width	0
TOP.66d0f2e1.0001f8d2	user_options->optimized_kernel_enable	0
TOP.66d0f2e1.0001f8d2	user_options->outfile_autohex	1
TOP.66d0f2e1.0001f8d2	user_options->outfile_check_timer	5
TOP.66d0f2e1.0001f8d2	user_options->outfile_format	3
TOP.66d0f2e1.0001f8d2	user_options->wordlist_autohex_disable	0
TOP.66d0f2e1.0001f8d2	user_options->potfile_disable	0
TOP.66d0f2e1.0001f8d2	user_options->progress_only	0
TOP.66d0f2e1.0001f8d2	user_options->quiet	0
TOP.66d0f2e1.0001f8d2	user_options->remove	0
TOP.66d0f2e1.0001f8d2	user_options->remove_timer	60
TOP.66d0f2e1.0001f8d2	user_options->restore	0
TOP.66d0f2e1.0001f8d2	user_options->restore_disable	0
TOP.66d0f2e1.0001f8d2	user_options->restore_timer	1
TOP.66d0f2e1.0001f8d2	user_options->rp_files_cnt	0
TOP.66d0f2e1.0001f8d2	user_options->rp_gen	0
TOP.66d0f2e1.0001f8d2	user_options->rp_gen_func_max	4
TOP.66d0f2e1.0001f8d2	user_options->rp_gen_func_min	1
TOP.66d0f2e1.0001f8d2	user_options->rp_gen_seed	0
TOP.66d0f2e1.0001f8d2	user_options->runtime	0
TOP.66d0f2e1.0001f8d2	user_options->scrypt_tmto	0
TOP.66d0f2e1.0001f8d2	user_options->segment_size	33554432
TOP.66d0f2e1.0001f8d2	user_options->self_test_disable	0
TOP.66d0f2e1.0001f8d2	user_options->slow_candidates	0
TOP.66d0f2e1.0001f8d2	user_options->show	0
TOP.66d0f2e1.0001f8d2	user_options->speed_only	0
TOP.66d0f2e1.0001f8d2	user_options->spin_damp	0
TOP.66d0f2e1.0001f8d2	user_options->status	0
TOP.66d0f2e1.0001f8d2	user_options->status_json	0
TOP.66d0f2e1.0001f8d2	user_options->status_timer	10
TOP.66d0f2e1.0001f8d2	user_options->stdout_flag	0
TOP.66d0f2e1.0001f8d2	user_options->usage	0
TOP.66d0f2e1.0001f8d2	user_options->username	0
TOP.66d0f2e1.0001f8d2	user_options->veracrypt_pim_start	485
TOP.66d0f2e1.0001f8d2	user_options->veracrypt_pim_stop	485
TOP.66d0f2e1.0001f8d2	user_options->version	0
TOP.66d0f2e1.0001f8d2	user_options->workload_profile	2
TOP.66d0f2e1.0001f8d2	user_options->brain_client	0
TOP.66d0f2e1.0001f8d2	user_options->brain_client_features	2
TOP.66d0f2e1.0001f8d2	user_options->brain_server	0
TOP.66d0f2e1.0001f8d2	user_options->brain_server_timer	300
TOP.66d0f2e1.0001f8d2	user_options->brain_port	6863
TOP.66d0f2e1.0001f8d2	user_options->brain_session	0
TOP.66d0f2e1.0001f8d2	hashes->hashfile	..\temp\hash.txt
TOP.66d0f2e1.0001f8d2	hashes->hashlist_mode	5
TOP.66d0f2e1.0001f8d2	hashes->hashlist_format	0
TOP.66d0f2e1.0001f8d2	hashes->hashes_cnt	0
TOP.66d0f2e1.0001f8d2	hashes->digests_cnt	1
TOP.66d0f2e1.0001f8d2	hashes->digests_done_pot	0
TOP.66d0f2e1.0001f8d2	hashes->digests_done_zero	0
TOP.66d0f2e1.0001f8d2	hashes->digests_done	0
TOP.66d0f2e1.0001f8d2	hashes->salts_cnt	1
TOP.66d0f2e1.0001f8d2	hashes->salts_done	0
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	START
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	straight_ctx->dict	C:\Users\Admin\Downloads\piotrcki-wordlist-top10m.txt\piotrcki-wordlist-top10m.txt
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	runtime_start	1724969700
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	runtime_stop	1724969703
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	hashes->digests_done_new	0
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	status-after-work	5
TOP.66d0f2e1.0001f8d2	SUB.66d0f2e2.000c7cb3	STOP
TOP.66d0f2e1.0001f8d2	proc_start	1724969697
TOP.66d0f2e1.0001f8d2	proc_stop	1724969705
TOP.66d0f2e1.0001f8d2	STOP
TOP.66d1f073.00021b7a	START
TOP.66d1f073.00021b7a	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f073.00021b7a	folder_config->install_dir	.
TOP.66d1f073.00021b7a	folder_config->profile_dir	.
TOP.66d1f073.00021b7a	folder_config->session_dir	.
TOP.66d1f073.00021b7a	folder_config->shared_dir	.
TOP.66d1f073.00021b7a	user_options->custom_charset_1	t
TOP.66d1f073.00021b7a	user_options->custom_charset_2	o
TOP.66d1f073.00021b7a	user_options->encoding_from	utf-8
TOP.66d1f073.00021b7a	user_options->encoding_to	utf-8
TOP.66d1f073.00021b7a	user_options->outfile	..\temp\066d1eec-4129-725a-8000-b09e2c147b2c_output.txt
TOP.66d1f073.00021b7a	user_options->rule_buf_l	:
TOP.66d1f073.00021b7a	user_options->rule_buf_r	:
TOP.66d1f073.00021b7a	user_options->session	hashcat
TOP.66d1f073.00021b7a	user_options->separator	:
TOP.66d1f073.00021b7a	user_options->limit	0
TOP.66d1f073.00021b7a	user_options->skip	0
TOP.66d1f073.00021b7a	user_options->attack_mode	3
TOP.66d1f073.00021b7a	user_options->benchmark	0
TOP.66d1f073.00021b7a	user_options->benchmark_all	0
TOP.66d1f073.00021b7a	user_options->bitmap_max	18
TOP.66d1f073.00021b7a	user_options->bitmap_min	16
TOP.66d1f073.00021b7a	user_options->debug_mode	0
TOP.66d1f073.00021b7a	user_options->hash_info	0
TOP.66d1f073.00021b7a	user_options->force	0
TOP.66d1f073.00021b7a	user_options->hwmon_disable	0
TOP.66d1f073.00021b7a	user_options->hwmon_temp_abort	90
TOP.66d1f073.00021b7a	user_options->hash_mode	0
TOP.66d1f073.00021b7a	user_options->hex_charset	0
TOP.66d1f073.00021b7a	user_options->hex_salt	0
TOP.66d1f073.00021b7a	user_options->hex_wordlist	0
TOP.66d1f073.00021b7a	user_options->hook_threads	4
TOP.66d1f073.00021b7a	user_options->identify	0
TOP.66d1f073.00021b7a	user_options->increment	0
TOP.66d1f073.00021b7a	user_options->increment_max	256
TOP.66d1f073.00021b7a	user_options->increment_min	1
TOP.66d1f073.00021b7a	user_options->keep_guessing	0
TOP.66d1f073.00021b7a	user_options->kernel_accel	0
TOP.66d1f073.00021b7a	user_options->kernel_loops	0
TOP.66d1f073.00021b7a	user_options->kernel_threads	0
TOP.66d1f073.00021b7a	user_options->keyspace	0
TOP.66d1f073.00021b7a	user_options->left	0
TOP.66d1f073.00021b7a	user_options->logfile_disable	0
TOP.66d1f073.00021b7a	user_options->loopback	0
TOP.66d1f073.00021b7a	user_options->machine_readable	0
TOP.66d1f073.00021b7a	user_options->markov_classic	0
TOP.66d1f073.00021b7a	user_options->markov_disable	0
TOP.66d1f073.00021b7a	user_options->markov_inverse	0
TOP.66d1f073.00021b7a	user_options->markov_threshold	256
TOP.66d1f073.00021b7a	user_options->multiply_accel_disable	0
TOP.66d1f073.00021b7a	user_options->backend_info	0
TOP.66d1f073.00021b7a	user_options->backend_vector_width	0
TOP.66d1f073.00021b7a	user_options->optimized_kernel_enable	0
TOP.66d1f073.00021b7a	user_options->outfile_autohex	1
TOP.66d1f073.00021b7a	user_options->outfile_check_timer	5
TOP.66d1f073.00021b7a	user_options->outfile_format	3
TOP.66d1f073.00021b7a	user_options->wordlist_autohex_disable	0
TOP.66d1f073.00021b7a	user_options->potfile_disable	0
TOP.66d1f073.00021b7a	user_options->progress_only	0
TOP.66d1f073.00021b7a	user_options->quiet	0
TOP.66d1f073.00021b7a	user_options->remove	0
TOP.66d1f073.00021b7a	user_options->remove_timer	60
TOP.66d1f073.00021b7a	user_options->restore	0
TOP.66d1f073.00021b7a	user_options->restore_disable	0
TOP.66d1f073.00021b7a	user_options->restore_timer	1
TOP.66d1f073.00021b7a	user_options->rp_files_cnt	0
TOP.66d1f073.00021b7a	user_options->rp_gen	0
TOP.66d1f073.00021b7a	user_options->rp_gen_func_max	4
TOP.66d1f073.00021b7a	user_options->rp_gen_func_min	1
TOP.66d1f073.00021b7a	user_options->rp_gen_seed	0
TOP.66d1f073.00021b7a	user_options->runtime	0
TOP.66d1f073.00021b7a	user_options->scrypt_tmto	0
TOP.66d1f073.00021b7a	user_options->segment_size	33554432
TOP.66d1f073.00021b7a	user_options->self_test_disable	0
TOP.66d1f073.00021b7a	user_options->slow_candidates	0
TOP.66d1f073.00021b7a	user_options->show	0
TOP.66d1f073.00021b7a	user_options->speed_only	0
TOP.66d1f073.00021b7a	user_options->spin_damp	0
TOP.66d1f073.00021b7a	user_options->status	0
TOP.66d1f073.00021b7a	user_options->status_json	0
TOP.66d1f073.00021b7a	user_options->status_timer	10
TOP.66d1f073.00021b7a	user_options->stdout_flag	0
TOP.66d1f073.00021b7a	user_options->usage	0
TOP.66d1f073.00021b7a	user_options->username	0
TOP.66d1f073.00021b7a	user_options->veracrypt_pim_start	485
TOP.66d1f073.00021b7a	user_options->veracrypt_pim_stop	485
TOP.66d1f073.00021b7a	user_options->version	0
TOP.66d1f073.00021b7a	user_options->workload_profile	2
TOP.66d1f073.00021b7a	user_options->brain_client	0
TOP.66d1f073.00021b7a	user_options->brain_client_features	2
TOP.66d1f073.00021b7a	user_options->brain_server	0
TOP.66d1f073.00021b7a	user_options->brain_server_timer	300
TOP.66d1f073.00021b7a	user_options->brain_port	6863
TOP.66d1f073.00021b7a	user_options->brain_session	0
TOP.66d1f073.00021b7a	hashes->hashfile	..\temp\066d1eec-4129-725a-8000-b09e2c147b2c_hash.txt
TOP.66d1f073.00021b7a	hashes->hashlist_mode	5
TOP.66d1f073.00021b7a	hashes->hashlist_format	0
TOP.66d1f073.00021b7a	hashes->hashes_cnt	0
TOP.66d1f073.00021b7a	hashes->digests_cnt	1
TOP.66d1f073.00021b7a	hashes->digests_done_pot	0
TOP.66d1f073.00021b7a	hashes->digests_done_zero	0
TOP.66d1f073.00021b7a	hashes->digests_done	0
TOP.66d1f073.00021b7a	hashes->salts_cnt	1
TOP.66d1f073.00021b7a	hashes->salts_done	0
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	START
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	mask_ctx->mask	066d1eec-4129-725a-8000-b09e2c147b2c_mask.txt
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	runtime_start	1725034628
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	runtime_stop	1725034628
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	hashes->digests_done_new	0
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	status-after-work	5
TOP.66d1f073.00021b7a	SUB.66d1f078.00047803	STOP
TOP.66d1f073.00021b7a	proc_start	1725034611
TOP.66d1f073.00021b7a	proc_stop	1725034632
TOP.66d1f073.00021b7a	STOP
TOP.66d1f095.00099a0d	START
TOP.66d1f095.00099a0d	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f095.00099a0d	folder_config->install_dir	.
TOP.66d1f095.00099a0d	folder_config->profile_dir	.
TOP.66d1f095.00099a0d	folder_config->session_dir	.
TOP.66d1f095.00099a0d	folder_config->shared_dir	.
TOP.66d1f095.00099a0d	user_options->custom_charset_1	t
TOP.66d1f095.00099a0d	user_options->custom_charset_2	o
TOP.66d1f095.00099a0d	user_options->encoding_from	utf-8
TOP.66d1f095.00099a0d	user_options->encoding_to	utf-8
TOP.66d1f095.00099a0d	user_options->outfile	..\temp\066d1eec-4129-725a-8000-b09e2c147b2c_output.txt
TOP.66d1f095.00099a0d	user_options->rule_buf_l	:
TOP.66d1f095.00099a0d	user_options->rule_buf_r	:
TOP.66d1f095.00099a0d	user_options->session	hashcat
TOP.66d1f095.00099a0d	user_options->separator	:
TOP.66d1f095.00099a0d	user_options->limit	0
TOP.66d1f095.00099a0d	user_options->skip	0
TOP.66d1f095.00099a0d	user_options->attack_mode	3
TOP.66d1f095.00099a0d	user_options->benchmark	0
TOP.66d1f095.00099a0d	user_options->benchmark_all	0
TOP.66d1f095.00099a0d	user_options->bitmap_max	18
TOP.66d1f095.00099a0d	user_options->bitmap_min	16
TOP.66d1f095.00099a0d	user_options->debug_mode	0
TOP.66d1f095.00099a0d	user_options->hash_info	0
TOP.66d1f095.00099a0d	user_options->force	0
TOP.66d1f095.00099a0d	user_options->hwmon_disable	0
TOP.66d1f095.00099a0d	user_options->hwmon_temp_abort	90
TOP.66d1f095.00099a0d	user_options->hash_mode	0
TOP.66d1f095.00099a0d	user_options->hex_charset	0
TOP.66d1f095.00099a0d	user_options->hex_salt	0
TOP.66d1f095.00099a0d	user_options->hex_wordlist	0
TOP.66d1f095.00099a0d	user_options->hook_threads	4
TOP.66d1f095.00099a0d	user_options->identify	0
TOP.66d1f095.00099a0d	user_options->increment	0
TOP.66d1f095.00099a0d	user_options->increment_max	256
TOP.66d1f095.00099a0d	user_options->increment_min	1
TOP.66d1f095.00099a0d	user_options->keep_guessing	0
TOP.66d1f095.00099a0d	user_options->kernel_accel	0
TOP.66d1f095.00099a0d	user_options->kernel_loops	0
TOP.66d1f095.00099a0d	user_options->kernel_threads	0
TOP.66d1f095.00099a0d	user_options->keyspace	0
TOP.66d1f095.00099a0d	user_options->left	0
TOP.66d1f095.00099a0d	user_options->logfile_disable	0
TOP.66d1f095.00099a0d	user_options->loopback	0
TOP.66d1f095.00099a0d	user_options->machine_readable	0
TOP.66d1f095.00099a0d	user_options->markov_classic	0
TOP.66d1f095.00099a0d	user_options->markov_disable	0
TOP.66d1f095.00099a0d	user_options->markov_inverse	0
TOP.66d1f095.00099a0d	user_options->markov_threshold	256
TOP.66d1f095.00099a0d	user_options->multiply_accel_disable	0
TOP.66d1f095.00099a0d	user_options->backend_info	0
TOP.66d1f095.00099a0d	user_options->backend_vector_width	0
TOP.66d1f095.00099a0d	user_options->optimized_kernel_enable	0
TOP.66d1f095.00099a0d	user_options->outfile_autohex	1
TOP.66d1f095.00099a0d	user_options->outfile_check_timer	5
TOP.66d1f095.00099a0d	user_options->outfile_format	3
TOP.66d1f095.00099a0d	user_options->wordlist_autohex_disable	0
TOP.66d1f095.00099a0d	user_options->potfile_disable	0
TOP.66d1f095.00099a0d	user_options->progress_only	0
TOP.66d1f095.00099a0d	user_options->quiet	0
TOP.66d1f095.00099a0d	user_options->remove	0
TOP.66d1f095.00099a0d	user_options->remove_timer	60
TOP.66d1f095.00099a0d	user_options->restore	0
TOP.66d1f095.00099a0d	user_options->restore_disable	0
TOP.66d1f095.00099a0d	user_options->restore_timer	1
TOP.66d1f095.00099a0d	user_options->rp_files_cnt	0
TOP.66d1f095.00099a0d	user_options->rp_gen	0
TOP.66d1f095.00099a0d	user_options->rp_gen_func_max	4
TOP.66d1f095.00099a0d	user_options->rp_gen_func_min	1
TOP.66d1f095.00099a0d	user_options->rp_gen_seed	0
TOP.66d1f095.00099a0d	user_options->runtime	0
TOP.66d1f095.00099a0d	user_options->scrypt_tmto	0
TOP.66d1f095.00099a0d	user_options->segment_size	33554432
TOP.66d1f095.00099a0d	user_options->self_test_disable	0
TOP.66d1f095.00099a0d	user_options->slow_candidates	0
TOP.66d1f095.00099a0d	user_options->show	0
TOP.66d1f095.00099a0d	user_options->speed_only	0
TOP.66d1f095.00099a0d	user_options->spin_damp	0
TOP.66d1f095.00099a0d	user_options->status	0
TOP.66d1f095.00099a0d	user_options->status_json	0
TOP.66d1f095.00099a0d	user_options->status_timer	10
TOP.66d1f095.00099a0d	user_options->stdout_flag	0
TOP.66d1f095.00099a0d	user_options->usage	0
TOP.66d1f095.00099a0d	user_options->username	0
TOP.66d1f095.00099a0d	user_options->veracrypt_pim_start	485
TOP.66d1f095.00099a0d	user_options->veracrypt_pim_stop	485
TOP.66d1f095.00099a0d	user_options->version	0
TOP.66d1f095.00099a0d	user_options->workload_profile	2
TOP.66d1f095.00099a0d	user_options->brain_client	0
TOP.66d1f095.00099a0d	user_options->brain_client_features	2
TOP.66d1f095.00099a0d	user_options->brain_server	0
TOP.66d1f095.00099a0d	user_options->brain_server_timer	300
TOP.66d1f095.00099a0d	user_options->brain_port	6863
TOP.66d1f095.00099a0d	user_options->brain_session	0
TOP.66d1f095.00099a0d	hashes->hashfile	..\temp\066d1eec-4129-725a-8000-b09e2c147b2c_hash.txt
TOP.66d1f095.00099a0d	hashes->hashlist_mode	5
TOP.66d1f095.00099a0d	hashes->hashlist_format	0
TOP.66d1f095.00099a0d	hashes->hashes_cnt	0
TOP.66d1f095.00099a0d	hashes->digests_cnt	1
TOP.66d1f095.00099a0d	hashes->digests_done_pot	0
TOP.66d1f095.00099a0d	hashes->digests_done_zero	0
TOP.66d1f095.00099a0d	hashes->digests_done	0
TOP.66d1f095.00099a0d	hashes->salts_cnt	1
TOP.66d1f095.00099a0d	hashes->salts_done	0
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	START
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	mask_ctx->mask	066d1eec-4129-725a-8000-b09e2c147b2c_mask.txt
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	runtime_start	1725034649
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	runtime_stop	1725034649
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	hashes->digests_done_new	0
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	status-after-work	5
TOP.66d1f095.00099a0d	SUB.66d1f098.000675d5	STOP
TOP.66d1f095.00099a0d	proc_start	1725034645
TOP.66d1f095.00099a0d	proc_stop	1725034651
TOP.66d1f095.00099a0d	STOP
TOP.66d1f0a7.00002cd9	START
TOP.66d1f0a7.00002cd9	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f0a7.00002cd9	folder_config->install_dir	.
TOP.66d1f0a7.00002cd9	folder_config->profile_dir	.
TOP.66d1f0a7.00002cd9	folder_config->session_dir	.
TOP.66d1f0a7.00002cd9	folder_config->shared_dir	.
TOP.66d1f0a7.00002cd9	user_options->custom_charset_1	t
TOP.66d1f0a7.00002cd9	user_options->custom_charset_2	o
TOP.66d1f0a7.00002cd9	user_options->encoding_from	utf-8
TOP.66d1f0a7.00002cd9	user_options->encoding_to	utf-8
TOP.66d1f0a7.00002cd9	user_options->outfile	..\temp\066d1eec-4129-725a-8000-b09e2c147b2c_output.txt
TOP.66d1f0a7.00002cd9	user_options->rule_buf_l	:
TOP.66d1f0a7.00002cd9	user_options->rule_buf_r	:
TOP.66d1f0a7.00002cd9	user_options->session	hashcat
TOP.66d1f0a7.00002cd9	user_options->separator	:
TOP.66d1f0a7.00002cd9	user_options->limit	0
TOP.66d1f0a7.00002cd9	user_options->skip	0
TOP.66d1f0a7.00002cd9	user_options->attack_mode	3
TOP.66d1f0a7.00002cd9	user_options->benchmark	0
TOP.66d1f0a7.00002cd9	user_options->benchmark_all	0
