TOP.66ba5c2b.0002db06	START
TOP.66d1f09d.000d1a6c	user_options->multiply_accel_disable	0
TOP.66d1f09d.000d1a6c	user_options->backend_info	0
TOP.66d1f09d.000d1a6c	user_options->backend_vector_width	0
TOP.66d1f09d.000d1a6c	user_options->optimized_kernel_enable	0
TOP.66d1f09d.000d1a6c	user_options->outfile_autohex	1
TOP.66d1f09d.000d1a6c	user_options->outfile_check_timer	5
TOP.66d1f09d.000d1a6c	user_options->outfile_format	3
TOP.66d1f09d.000d1a6c	user_options->wordlist_autohex_disable	0
TOP.66d1f09d.000d1a6c	user_options->potfile_disable	0
TOP.66d1f09d.000d1a6c	user_options->progress_only	0
TOP.66d1f09d.000d1a6c	user_options->quiet	1
TOP.66d1f09d.000d1a6c	user_options->remove	0
TOP.66d1f09d.000d1a6c	user_options->remove_timer	60
TOP.66d1f09d.000d1a6c	user_options->restore	0
TOP.66d1f09d.000d1a6c	user_options->restore_disable	1
TOP.66d1f09d.000d1a6c	user_options->restore_timer	1
TOP.66d1f09d.000d1a6c	user_options->rp_files_cnt	0
TOP.66d1f09d.000d1a6c	user_options->rp_gen	0
TOP.66d1f09d.000d1a6c	user_options->rp_gen_func_max	4
TOP.66d1f09d.000d1a6c	user_options->rp_gen_func_min	1
TOP.66d1f09d.000d1a6c	user_options->rp_gen_seed	0
TOP.66d1f09d.000d1a6c	user_options->runtime	0
TOP.66d1f09d.000d1a6c	user_options->scrypt_tmto	0
TOP.66d1f09d.000d1a6c	user_options->segment_size	33554432
TOP.66d1f09d.000d1a6c	user_options->self_test_disable	0
TOP.66d1f09d.000d1a6c	user_options->slow_candidates	0
TOP.66d1f09d.000d1a6c	user_options->show	1
TOP.66d1f09d.000d1a6c	user_options->speed_only	0
TOP.66d1f09d.000d1a6c	user_options->spin_damp	0
TOP.66d1f09d.000d1a6c	user_options->status	0
TOP.66d1f09d.000d1a6c	user_options->status_json	0
TOP.66d1f09d.000d1a6c	user_options->status_timer	10
TOP.66d1f09d.000d1a6c	user_options->stdout_flag	0
TOP.66d1f09d.000d1a6c	user_options->usage	0
TOP.66d1f09d.000d1a6c	user_options->username	0
TOP.66d1f09d.000d1a6c	user_options->veracrypt_pim_start	485
TOP.66d1f09d.000d1a6c	user_options->veracrypt_pim_stop	485
TOP.66d1f09d.000d1a6c	user_options->version	0
TOP.66d1f09d.000d1a6c	user_options->workload_profile	2
TOP.66d1f09d.000d1a6c	user_options->brain_client	0
TOP.66d1f09d.000d1a6c	user_options->brain_client_features	2
TOP.66d1f09d.000d1a6c	user_options->brain_server	0
TOP.66d1f09d.000d1a6c	user_options->brain_server_timer	300
TOP.66d1f09d.000d1a6c	user_options->brain_port	6863
TOP.66d1f09d.000d1a6c	user_options->brain_session	0
TOP.66d1f09d.000d1a6c	proc_start	1725034653
TOP.66d1f09d.000d1a6c	proc_stop	1725034655
TOP.66d1f09d.000d1a6c	STOP
TOP.66d1f122.000ebcdf	START
TOP.66d1f122.000ebcdf	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f122.000ebcdf	folder_config->install_dir	.
TOP.66d1f122.000ebcdf	folder_config->profile_dir	.
TOP.66d1f122.000ebcdf	folder_config->session_dir	.
TOP.66d1f122.000ebcdf	folder_config->shared_dir	.
TOP.66d1f122.000ebcdf	user_options->encoding_from	utf-8
TOP.66d1f122.000ebcdf	user_options->encoding_to	utf-8
TOP.66d1f122.000ebcdf	user_options->outfile	..\temp\066d1f11-1402-790e-8000-4581a186c5c6_output.txt
TOP.66d1f122.000ebcdf	user_options->rp_files[0]	..\temp\066d1f11-1402-790e-8000-4581a186c5c6_mask.txt
TOP.66d1f122.000ebcdf	user_options->rule_buf_l	:
TOP.66d1f122.000ebcdf	user_options->rule_buf_r	:
TOP.66d1f122.000ebcdf	user_options->session	show
TOP.66d1f122.000ebcdf	user_options->separator	:
TOP.66d1f122.000ebcdf	user_options->limit	0
TOP.66d1f122.000ebcdf	user_options->skip	0
TOP.66d1f122.000ebcdf	user_options->attack_mode	100
TOP.66d1f122.000ebcdf	user_options->benchmark	0
TOP.66d1f122.000ebcdf	user_options->benchmark_all	0
TOP.66d1f122.000ebcdf	user_options->bitmap_max	18
TOP.66d1f122.000ebcdf	user_options->bitmap_min	16
TOP.66d1f122.000ebcdf	user_options->debug_mode	0
TOP.66d1f122.000ebcdf	user_options->hash_info	0
TOP.66d1f122.000ebcdf	user_options->force	0
TOP.66d1f122.000ebcdf	user_options->hwmon_disable	0
TOP.66d1f122.000ebcdf	user_options->hwmon_temp_abort	90
TOP.66d1f122.000ebcdf	user_options->hash_mode	0
TOP.66d1f122.000ebcdf	user_options->hex_charset	0
TOP.66d1f122.000ebcdf	user_options->hex_salt	0
TOP.66d1f122.000ebcdf	user_options->hex_wordlist	0
TOP.66d1f122.000ebcdf	user_options->hook_threads	0
TOP.66d1f122.000ebcdf	user_options->identify	0
TOP.66d1f122.000ebcdf	user_options->increment	0
TOP.66d1f122.000ebcdf	user_options->increment_max	256
TOP.66d1f122.000ebcdf	user_options->increment_min	1
TOP.66d1f122.000ebcdf	user_options->keep_guessing	0
TOP.66d1f122.000ebcdf	user_options->kernel_accel	0
TOP.66d1f122.000ebcdf	user_options->kernel_loops	0
TOP.66d1f122.000ebcdf	user_options->kernel_threads	0
TOP.66d1f122.000ebcdf	user_options->keyspace	0
TOP.66d1f122.000ebcdf	user_options->left	0
TOP.66d1f122.000ebcdf	user_options->logfile_disable	0
TOP.66d1f122.000ebcdf	user_options->loopback	0
TOP.66d1f122.000ebcdf	user_options->machine_readable	0
TOP.66d1f122.000ebcdf	user_options->markov_classic	0
TOP.66d1f122.000ebcdf	user_options->markov_disable	0
TOP.66d1f122.000ebcdf	user_options->markov_inverse	0
TOP.66d1f122.000ebcdf	user_options->markov_threshold	256
TOP.66d1f122.000ebcdf	user_options->multiply_accel_disable	0
TOP.66d1f122.000ebcdf	user_options->backend_info	0
TOP.66d1f122.000ebcdf	user_options->backend_vector_width	0
TOP.66d1f122.000ebcdf	user_options->optimized_kernel_enable	0
TOP.66d1f122.000ebcdf	user_options->outfile_autohex	1
TOP.66d1f122.000ebcdf	user_options->outfile_check_timer	5
TOP.66d1f122.000ebcdf	user_options->outfile_format	3
TOP.66d1f122.000ebcdf	user_options->wordlist_autohex_disable	0
TOP.66d1f122.000ebcdf	user_options->potfile_disable	0
TOP.66d1f122.000ebcdf	user_options->progress_only	0
TOP.66d1f122.000ebcdf	user_options->quiet	1
TOP.66d1f122.000ebcdf	user_options->remove	0
TOP.66d1f122.000ebcdf	user_options->remove_timer	60
TOP.66d1f122.000ebcdf	user_options->restore	0
TOP.66d1f122.000ebcdf	user_options->restore_disable	1
TOP.66d1f122.000ebcdf	user_options->restore_timer	1
TOP.66d1f122.000ebcdf	user_options->rp_files_cnt	1
TOP.66d1f122.000ebcdf	user_options->rp_gen	0
TOP.66d1f122.000ebcdf	user_options->rp_gen_func_max	4
TOP.66d1f122.000ebcdf	user_options->rp_gen_func_min	1
TOP.66d1f122.000ebcdf	user_options->rp_gen_seed	0
TOP.66d1f122.000ebcdf	user_options->runtime	0
TOP.66d1f122.000ebcdf	user_options->scrypt_tmto	0
TOP.66d1f122.000ebcdf	user_options->segment_size	33554432
TOP.66d1f122.000ebcdf	user_options->self_test_disable	0
TOP.66d1f122.000ebcdf	user_options->slow_candidates	0
TOP.66d1f122.000ebcdf	user_options->show	1
TOP.66d1f122.000ebcdf	user_options->speed_only	0
TOP.66d1f122.000ebcdf	user_options->spin_damp	0
TOP.66d1f122.000ebcdf	user_options->status	0
TOP.66d1f122.000ebcdf	user_options->status_json	0
TOP.66d1f122.000ebcdf	user_options->status_timer	10
TOP.66d1f122.000ebcdf	user_options->stdout_flag	0
TOP.66d1f122.000ebcdf	user_options->usage	0
TOP.66d1f122.000ebcdf	user_options->username	0
TOP.66d1f122.000ebcdf	user_options->veracrypt_pim_start	485
TOP.66d1f122.000ebcdf	user_options->veracrypt_pim_stop	485
TOP.66d1f122.000ebcdf	user_options->version	0
TOP.66d1f122.000ebcdf	user_options->workload_profile	2
TOP.66d1f122.000ebcdf	user_options->brain_client	0
TOP.66d1f122.000ebcdf	user_options->brain_client_features	2
TOP.66d1f122.000ebcdf	user_options->brain_server	0
TOP.66d1f122.000ebcdf	user_options->brain_server_timer	300
TOP.66d1f122.000ebcdf	user_options->brain_port	6863
TOP.66d1f122.000ebcdf	user_options->brain_session	0
TOP.66d1f122.000ebcdf	proc_start	1725034786
TOP.66d1f122.000ebcdf	proc_stop	1725034787
TOP.66d1f122.000ebcdf	STOP
TOP.66d1f12a.0003aad4	START
TOP.66d1f12a.0003aad4	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f12a.0003aad4	folder_config->install_dir	.
TOP.66d1f12a.0003aad4	folder_config->profile_dir	.
TOP.66d1f12a.0003aad4	folder_config->session_dir	.
TOP.66d1f12a.0003aad4	folder_config->shared_dir	.
TOP.66d1f12a.0003aad4	user_options->encoding_from	utf-8
TOP.66d1f12a.0003aad4	user_options->encoding_to	utf-8
TOP.66d1f12a.0003aad4	user_options->outfile	..\temp\066d1f11-1402-790e-8000-4581a186c5c6_output.txt
TOP.66d1f12a.0003aad4	user_options->rp_files[0]	..\temp\066d1f11-1402-790e-8000-4581a186c5c6_mask.txt
TOP.66d1f12a.0003aad4	user_options->rule_buf_l	:
TOP.66d1f12a.0003aad4	user_options->rule_buf_r	:
TOP.66d1f12a.0003aad4	user_options->session	show
TOP.66d1f12a.0003aad4	user_options->separator	:
TOP.66d1f12a.0003aad4	user_options->limit	0
TOP.66d1f12a.0003aad4	user_options->skip	0
TOP.66d1f12a.0003aad4	user_options->attack_mode	100
TOP.66d1f12a.0003aad4	user_options->benchmark	0
TOP.66d1f12a.0003aad4	user_options->benchmark_all	0
TOP.66d1f12a.0003aad4	user_options->bitmap_max	18
TOP.66d1f12a.0003aad4	user_options->bitmap_min	16
TOP.66d1f12a.0003aad4	user_options->debug_mode	0
TOP.66d1f12a.0003aad4	user_options->hash_info	0
TOP.66d1f12a.0003aad4	user_options->force	0
TOP.66d1f12a.0003aad4	user_options->hwmon_disable	0
TOP.66d1f12a.0003aad4	user_options->hwmon_temp_abort	90
TOP.66d1f12a.0003aad4	user_options->hash_mode	0
TOP.66d1f12a.0003aad4	user_options->hex_charset	0
TOP.66d1f12a.0003aad4	user_options->hex_salt	0
TOP.66d1f12a.0003aad4	user_options->hex_wordlist	0
TOP.66d1f12a.0003aad4	user_options->hook_threads	0
TOP.66d1f12a.0003aad4	user_options->identify	0
TOP.66d1f12a.0003aad4	user_options->increment	0
TOP.66d1f12a.0003aad4	user_options->increment_max	256
TOP.66d1f12a.0003aad4	user_options->increment_min	1
TOP.66d1f12a.0003aad4	user_options->keep_guessing	0
TOP.66d1f12a.0003aad4	user_options->kernel_accel	0
TOP.66d1f12a.0003aad4	user_options->kernel_loops	0
TOP.66d1f12a.0003aad4	user_options->kernel_threads	0
TOP.66d1f12a.0003aad4	user_options->keyspace	0
TOP.66d1f12a.0003aad4	user_options->left	0
TOP.66d1f12a.0003aad4	user_options->logfile_disable	0
TOP.66d1f12a.0003aad4	user_options->loopback	0
TOP.66d1f12a.0003aad4	user_options->machine_readable	0
TOP.66d1f12a.0003aad4	user_options->markov_classic	0
TOP.66d1f12a.0003aad4	user_options->markov_disable	0
TOP.66d1f12a.0003aad4	user_options->markov_inverse	0
TOP.66d1f12a.0003aad4	user_options->markov_threshold	256
TOP.66d1f12a.0003aad4	user_options->multiply_accel_disable	0
TOP.66d1f12a.0003aad4	user_options->backend_info	0
TOP.66d1f12a.0003aad4	user_options->backend_vector_width	0
TOP.66d1f12a.0003aad4	user_options->optimized_kernel_enable	0
TOP.66d1f12a.0003aad4	user_options->outfile_autohex	1
TOP.66d1f12a.0003aad4	user_options->outfile_check_timer	5
TOP.66d1f12a.0003aad4	user_options->outfile_format	3
TOP.66d1f12a.0003aad4	user_options->wordlist_autohex_disable	0
TOP.66d1f12a.0003aad4	user_options->potfile_disable	0
TOP.66d1f12a.0003aad4	user_options->progress_only	0
TOP.66d1f12a.0003aad4	user_options->quiet	1
TOP.66d1f12a.0003aad4	user_options->remove	0
TOP.66d1f12a.0003aad4	user_options->remove_timer	60
TOP.66d1f12a.0003aad4	user_options->restore	0
TOP.66d1f12a.0003aad4	user_options->restore_disable	1
TOP.66d1f12a.0003aad4	user_options->restore_timer	1
TOP.66d1f12a.0003aad4	user_options->rp_files_cnt	1
TOP.66d1f12a.0003aad4	user_options->rp_gen	0
TOP.66d1f12a.0003aad4	user_options->rp_gen_func_max	4
TOP.66d1f12a.0003aad4	user_options->rp_gen_func_min	1
TOP.66d1f12a.0003aad4	user_options->rp_gen_seed	0
TOP.66d1f12a.0003aad4	user_options->runtime	0
TOP.66d1f12a.0003aad4	user_options->scrypt_tmto	0
TOP.66d1f12a.0003aad4	user_options->segment_size	33554432
TOP.66d1f12a.0003aad4	user_options->self_test_disable	0
TOP.66d1f12a.0003aad4	user_options->slow_candidates	0
TOP.66d1f12a.0003aad4	user_options->show	1
TOP.66d1f12a.0003aad4	user_options->speed_only	0
TOP.66d1f12a.0003aad4	user_options->spin_damp	0
TOP.66d1f12a.0003aad4	user_options->status	0
TOP.66d1f12a.0003aad4	user_options->status_json	0
TOP.66d1f12a.0003aad4	user_options->status_timer	10
TOP.66d1f12a.0003aad4	user_options->stdout_flag	0
TOP.66d1f12a.0003aad4	user_options->usage	0
TOP.66d1f12a.0003aad4	user_options->username	0
TOP.66d1f12a.0003aad4	user_options->veracrypt_pim_start	485
TOP.66d1f12a.0003aad4	user_options->veracrypt_pim_stop	485
TOP.66d1f12a.0003aad4	user_options->version	0
TOP.66d1f12a.0003aad4	user_options->workload_profile	2
TOP.66d1f12a.0003aad4	user_options->brain_client	0
TOP.66d1f12a.0003aad4	user_options->brain_client_features	2
TOP.66d1f12a.0003aad4	user_options->brain_server	0
TOP.66d1f12a.0003aad4	user_options->brain_server_timer	300
TOP.66d1f12a.0003aad4	user_options->brain_port	6863
TOP.66d1f12a.0003aad4	user_options->brain_session	0
TOP.66d1f12a.0003aad4	proc_start	1725034794
TOP.66d1f12a.0003aad4	proc_stop	1725034796
TOP.66d1f12a.0003aad4	STOP
TOP.66d1f4dc.000a9b26	START
TOP.66d1f4dc.000a9b26	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f4dc.000a9b26	folder_config->install_dir	.
TOP.66d1f4dc.000a9b26	folder_config->profile_dir	.
TOP.66d1f4dc.000a9b26	folder_config->session_dir	.
TOP.66d1f4dc.000a9b26	folder_config->shared_dir	.
TOP.66d1f4dc.000a9b26	user_options->encoding_from	utf-8
TOP.66d1f4dc.000a9b26	user_options->encoding_to	utf-8
TOP.66d1f4dc.000a9b26	user_options->outfile	..\temp\066d1f4c-d054-750b-8000-dcd581628e3b_output.txt
TOP.66d1f4dc.000a9b26	user_options->rp_files[0]	..\temp\066d1f4c-d054-750b-8000-dcd581628e3b0_mask.txt
TOP.66d1f4dc.000a9b26	user_options->rule_buf_l	:
TOP.66d1f4dc.000a9b26	user_options->rule_buf_r	:
TOP.66d1f4dc.000a9b26	user_options->session	show
TOP.66d1f4dc.000a9b26	user_options->separator	:
TOP.66d1f4dc.000a9b26	user_options->limit	0
TOP.66d1f4dc.000a9b26	user_options->skip	0
TOP.66d1f4dc.000a9b26	user_options->attack_mode	100
TOP.66d1f4dc.000a9b26	user_options->benchmark	0
TOP.66d1f4dc.000a9b26	user_options->benchmark_all	0
TOP.66d1f4dc.000a9b26	user_options->bitmap_max	18
TOP.66d1f4dc.000a9b26	user_options->bitmap_min	16
TOP.66d1f4dc.000a9b26	user_options->debug_mode	0
TOP.66d1f4dc.000a9b26	user_options->hash_info	0
TOP.66d1f4dc.000a9b26	user_options->force	0
TOP.66d1f4dc.000a9b26	user_options->hwmon_disable	0
TOP.66d1f4dc.000a9b26	user_options->hwmon_temp_abort	90
TOP.66d1f4dc.000a9b26	user_options->hash_mode	0
TOP.66d1f4dc.000a9b26	user_options->hex_charset	0
TOP.66d1f4dc.000a9b26	user_options->hex_salt	0
TOP.66d1f4dc.000a9b26	user_options->hex_wordlist	0
TOP.66d1f4dc.000a9b26	user_options->hook_threads	0
TOP.66d1f4dc.000a9b26	user_options->identify	0
TOP.66d1f4dc.000a9b26	user_options->increment	0
TOP.66d1f4dc.000a9b26	user_options->increment_max	256
TOP.66d1f4dc.000a9b26	user_options->increment_min	1
TOP.66d1f4dc.000a9b26	user_options->keep_guessing	0
TOP.66d1f4dc.000a9b26	user_options->kernel_accel	0
TOP.66d1f4dc.000a9b26	user_options->kernel_loops	0
TOP.66d1f4dc.000a9b26	user_options->kernel_threads	0
TOP.66d1f4dc.000a9b26	user_options->keyspace	0
TOP.66d1f4dc.000a9b26	user_options->left	0
TOP.66d1f4dc.000a9b26	user_options->logfile_disable	0
TOP.66d1f4dc.000a9b26	user_options->loopback	0
TOP.66d1f4dc.000a9b26	user_options->machine_readable	0
TOP.66d1f4dc.000a9b26	user_options->markov_classic	0
TOP.66d1f4dc.000a9b26	user_options->markov_disable	0
TOP.66d1f4dc.000a9b26	user_options->markov_inverse	0
TOP.66d1f4dc.000a9b26	user_options->markov_threshold	256
TOP.66d1f4dc.000a9b26	user_options->multiply_accel_disable	0
TOP.66d1f4dc.000a9b26	user_options->backend_info	0
TOP.66d1f4dc.000a9b26	user_options->backend_vector_width	0
TOP.66d1f4dc.000a9b26	user_options->optimized_kernel_enable	0
TOP.66d1f4dc.000a9b26	user_options->outfile_autohex	1
TOP.66d1f4dc.000a9b26	user_options->outfile_check_timer	5
TOP.66d1f4dc.000a9b26	user_options->outfile_format	3
TOP.66d1f4dc.000a9b26	user_options->wordlist_autohex_disable	0
TOP.66d1f4dc.000a9b26	user_options->potfile_disable	0
TOP.66d1f4dc.000a9b26	user_options->progress_only	0
TOP.66d1f4dc.000a9b26	user_options->quiet	1
TOP.66d1f4dc.000a9b26	user_options->remove	0
TOP.66d1f4dc.000a9b26	user_options->remove_timer	60
TOP.66d1f4dc.000a9b26	user_options->restore	0
TOP.66d1f4dc.000a9b26	user_options->restore_disable	1
TOP.66d1f4dc.000a9b26	user_options->restore_timer	1
TOP.66d1f4dc.000a9b26	user_options->rp_files_cnt	1
TOP.66d1f4dc.000a9b26	user_options->rp_gen	0
TOP.66d1f4dc.000a9b26	user_options->rp_gen_func_max	4
TOP.66d1f4dc.000a9b26	user_options->rp_gen_func_min	1
TOP.66d1f4dc.000a9b26	user_options->rp_gen_seed	0
TOP.66d1f4dc.000a9b26	user_options->runtime	0
TOP.66d1f4dc.000a9b26	user_options->scrypt_tmto	0
TOP.66d1f4dc.000a9b26	user_options->segment_size	33554432
TOP.66d1f4dc.000a9b26	user_options->self_test_disable	0
TOP.66d1f4dc.000a9b26	user_options->slow_candidates	0
TOP.66d1f4dc.000a9b26	user_options->show	1
TOP.66d1f4dc.000a9b26	user_options->speed_only	0
TOP.66d1f4dc.000a9b26	user_options->spin_damp	0
TOP.66d1f4dc.000a9b26	user_options->status	0
TOP.66d1f4dc.000a9b26	user_options->status_json	0
TOP.66d1f4dc.000a9b26	user_options->status_timer	10
TOP.66d1f4dc.000a9b26	user_options->stdout_flag	0
TOP.66d1f4dc.000a9b26	user_options->usage	0
TOP.66d1f4dc.000a9b26	user_options->username	0
TOP.66d1f4dc.000a9b26	user_options->veracrypt_pim_start	485
TOP.66d1f4dc.000a9b26	user_options->veracrypt_pim_stop	485
TOP.66d1f4dc.000a9b26	user_options->version	0
TOP.66d1f4dc.000a9b26	user_options->workload_profile	2
TOP.66d1f4dc.000a9b26	user_options->brain_client	0
TOP.66d1f4dc.000a9b26	user_options->brain_client_features	2
TOP.66d1f4dc.000a9b26	user_options->brain_server	0
TOP.66d1f4dc.000a9b26	user_options->brain_server_timer	300
TOP.66d1f4dc.000a9b26	user_options->brain_port	6863
TOP.66d1f4dc.000a9b26	user_options->brain_session	0
TOP.66d1f4dc.000a9b26	proc_start	1725035740
TOP.66d1f4dc.000a9b26	proc_stop	1725035741
TOP.66d1f4dc.000a9b26	STOP
TOP.66d1f5bc.000a5fee	START
TOP.66d1f5bc.000a5fee	folder_config->cwd	C:\Users\Admin\Documents\PK SEMESTR 3\PRACA MAGISTERSKA\DISTRIBUTED CRACKING\client\hashcat
TOP.66d1f5bc.000a5fee	folder_config->install_dir	.
TOP.66d1f5bc.000a5fee	folder_config->profile_dir	.
TOP.66d1f5bc.000a5fee	folder_config->session_dir	.
TOP.66d1f5bc.000a5fee	folder_config->shared_dir	.
TOP.66d1f5bc.000a5fee	user_options->encoding_from	utf-8
TOP.66d1f5bc.000a5fee	user_options->encoding_to	utf-8
TOP.66d1f5bc.000a5fee	user_options->outfile	..\temp\066d1f4c-d054-750b-8000-dcd581628e3b_output.txt
TOP.66d1f5bc.000a5fee	user_options->rp_files[0]	..\temp\066d1f4c-d054-750b-8000-dcd581628e3b1_mask.txt
TOP.66d1f5bc.000a5fee	user_options->rule_buf_l	:
TOP.66d1f5bc.000a5fee	user_options->rule_buf_r	:
TOP.66d1f5bc.000a5fee	user_options->session	show
TOP.66d1f5bc.000a5fee	user_options->separator	:
TOP.66d1f5bc.000a5fee	user_options->limit	0
TOP.66d1f5bc.000a5fee	user_options->skip	0
TOP.66d1f5bc.000a5fee	user_options->attack_mode	100
TOP.66d1f5bc.000a5fee	user_options->benchmark	0
TOP.66d1f5bc.000a5fee	user_options->benchmark_all	0
TOP.66d1f5bc.000a5fee	user_options->bitmap_max	18
TOP.66d1f5bc.000a5fee	user_options->bitmap_min	16
TOP.66d1f5bc.000a5fee	user_options->debug_mode	0
TOP.66d1f5bc.000a5fee	user_options->hash_info	0
TOP.66d1f5bc.000a5fee	user_options->force	0
TOP.66d1f5bc.000a5fee	user_options->hwmon_disable	0
TOP.66d1f5bc.000a5fee	user_options->hwmon_temp_abort	90
TOP.66d1f5bc.000a5fee	user_options->hash_mode	0
TOP.66d1f5bc.000a5fee	user_options->hex_charset	0
TOP.66d1f5bc.000a5fee	user_options->hex_salt	0
TOP.66d1f5bc.000a5fee	user_options->hex_wordlist	0
TOP.66d1f5bc.000a5fee	user_options->hook_threads	0
TOP.66d1f5bc.000a5fee	user_options->identify	0
TOP.66d1f5bc.000a5fee	user_options->increment	0
TOP.66d1f5bc.000a5fee	user_options->increment_max	256
TOP.66d1f5bc.000a5fee	user_options->increment_min	1
TOP.66d1f5bc.000a5fee	user_options->keep_guessing	0
TOP.66d1f5bc.000a5fee	user_options->kernel_accel	0
TOP.66d1f5bc.000a5fee	user_options->kernel_loops	0
TOP.66d1f5bc.000a5fee	user_options->kernel_threads	0
TOP.66d1f5bc.000a5fee	user_options->keyspace	0
TOP.66d1f5bc.000a5fee	user_options->left	0
TOP.66d1f5bc.000a5fee	user_options->logfile_disable	0
TOP.66d1f5bc.000a5fee	user_options->loopback	0
TOP.66d1f5bc.000a5fee	user_options->machine_readable	0
TOP.66d1f5bc.000a5fee	user_options->markov_classic	0
TOP.66d1f5bc.000a5fee	user_options->markov_disable	0
TOP.66d1f5bc.000a5fee	user_options->markov_inverse	0
TOP.66d1f5bc.000a5fee	user_options->markov_threshold	256
TOP.66d1f5bc.000a5fee	user_options->multiply_accel_disable	0
TOP.66d1f5bc.000a5fee	user_options->backend_info	0
TOP.66d1f5bc.000a5fee	user_options->backend_vector_width	0
TOP.66d1f5bc.000a5fee	user_options->optimized_kernel_enable	0
TOP.66d1f5bc.000a5fee	user_options->outfile_autohex	1
TOP.66d1f5bc.000a5fee	user_options->outfile_check_timer	5
TOP.66d1f5bc.000a5fee	user_options->outfile_format	3
TOP.66d1f5bc.000a5fee	user_options->wordlist_autohex_disable	0
TOP.66d1f5bc.000a5fee	user_options->potfile_disable	0
